epoch,train_loss,train_acc,val_acc,topo_loss,lr_quantum,lr_classical,epoch_time_s
34,0.02186673879623413,0.9296875,0.8666666666666667,-0.04950249598671993,0.0001295615814745711,0.0002591231629491422,46.18631982803345
35,0.025651918724179268,0.9244791666666666,0.8512820512820513,-0.049002554888526596,0.00011604330125525073,0.00023208660251050145,48.80816197395325
36,0.04224575590342283,0.9088541666666666,0.8358974358974359,-0.049103097369273506,0.00010305368692688169,0.00020610737385376337,41.119938135147095
37,0.05112773746562501,0.9036458333333334,0.8769230769230769,-0.04892690572887659,9.064400256282751e-05,0.00018128800512565502,40.023914098739624
38,0.030138504846642416,0.9244791666666666,0.882051282051282,-0.0491617025497059,7.886322351782778e-05,0.00015772644703565555,41.85559129714966
39,0.02645576085584859,0.9322916666666666,0.8512820512820513,-0.049458243418484926,6.775784314464713e-05,0.00013551568628929425,40.51287245750427
40,0.032052543169508375,0.9166666666666666,0.8564102564102564,-0.049084265095492206,5.737168930605268e-05,0.00011474337861210535,40.13349795341492
41,0.00825715553946793,0.9505208333333334,0.8564102564102564,-0.04832389252260327,4.774575140626313e-05,9.549150281252626e-05,41.211435079574585
42,0.009583903709426522,0.9479166666666666,0.8769230769230769,-0.049080010037869215,3.891801862449626e-05,7.783603724899252e-05,42.382699728012085
43,0.00395700855491062,0.9479166666666666,0.8666666666666667,-0.049413595503817,3.0923329989034086e-05,6.184665997806817e-05,39.66898989677429
44,0.007945166900753975,0.9427083333333334,0.8871794871794871,-0.0484725427813828,2.3793236883495147e-05,4.7586473766990294e-05,39.25899910926819
45,0.0012183624009291332,0.9505208333333334,0.8769230769230769,-0.048712778060386576,1.7555878527937153e-05,3.5111757055874305e-05,38.221688747406006
46,0.0028506096762915454,0.9479166666666666,0.8666666666666667,-0.04916885572796067,1.2235870926211609e-05,2.4471741852423218e-05,40.8207790851593
47,0.010140579349050919,0.9401041666666666,0.8717948717948718,-0.049474062863737345,7.854209717842254e-06,1.5708419435684507e-05,43.81566309928894
48,0.00889316612544159,0.953125,0.882051282051282,-0.04938193395112952,4.428187317827817e-06,8.856374635655634e-06,46.685178995132446
49,0.019483625578383606,0.9322916666666666,0.8769230769230769,-0.048451109789311886,1.9713246713805574e-06,3.942649342761115e-06,44.8965539932251
50,0.0072239350993186235,0.9375,0.8769230769230769,-0.04792130940283338,4.933178929321099e-07,9.866357858642198e-07,46.88304352760315
